ID;parent_ID;title;hierarchyLevel;tenant
acaf70e7-2fdb-4132-a133-ed0a862d48f6;33f18c0f-945d-4f21-98f1-122d5f1a129f;35-Unterstützung Firewall-Umstellung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
e8a2079b-59d1-449a-b629-948a2a8709f0;33f18c0f-945d-4f21-98f1-122d5f1a129f;36-Rechnungseingangsprozess;1;d439e362-ecdf-4d78-8fed-86c7c639b131
5988da0f-ae39-44ee-ac8d-036c855a652d;33f18c0f-945d-4f21-98f1-122d5f1a129f;37-Anpassung Pick-Listen Druck;1;d439e362-ecdf-4d78-8fed-86c7c639b131
e9ddf5fd-969f-4016-94f7-2dc46d12d739;33f18c0f-945d-4f21-98f1-122d5f1a129f;38-QR-Code Schweiz;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b1c2e5ac-5780-4a31-8ee2-273c4e9a1e5f;33f18c0f-945d-4f21-98f1-122d5f1a129f;39-Anpassung John Lewis Label;1;d439e362-ecdf-4d78-8fed-86c7c639b131
318fe544-7cca-42c0-9121-d94f971f1878;33f18c0f-945d-4f21-98f1-122d5f1a129f;40-fehlende Verkaufsdaten bei Artikelübernahme;1;d439e362-ecdf-4d78-8fed-86c7c639b131
152ddb6f-1a6a-497d-9666-8a672691501d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#3378-Korrektur Abstimmkonten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
2bfc6ee8-1f3e-4592-b59f-e366bf5c2e3d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#3644 SAP-Transaktion ZSD_055;1;d439e362-ecdf-4d78-8fed-86c7c639b131
66e2cb1c-891b-4910-82f4-6456854d0336;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#3744 SAP-Transaktion ZSD_056;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c04eed4b-6029-4dda-92ee-afe80255abb4;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4136-fehlende Avise Kreditoren;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b6fbf22b-00c4-4b83-808e-916717df2750;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4169-Textilartikel auch für Lager 1000 anlegen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
aefd55ef-9519-4cff-966b-fdc9dff8604b;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4206 Erweiterung HAWA Nummernkreis;1;d439e362-ecdf-4d78-8fed-86c7c639b131
f8b9a27c-83fb-472d-a15a-ecb4d3ac5ffa;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4252 Webshop: MWST-Findung Neukundenanlage CH B2C DE;1;d439e362-ecdf-4d78-8fed-86c7c639b131
6db3cdc0-253a-4ba4-969b-bec4784592de;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4390-IDoc-Fehler bei ZEXR;1;d439e362-ecdf-4d78-8fed-86c7c639b131
8d1046ea-3021-45d3-8e93-fa601a9f15a0;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4420 Auslistung Altartikel;1;d439e362-ecdf-4d78-8fed-86c7c639b131
87f8d1d2-d14f-4785-af1b-b3fe2725e7ed;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4421-Erweiterungen opt. Art.Stamm.Val.;1;d439e362-ecdf-4d78-8fed-86c7c639b131
1afb8bca-10b1-4196-af73-67d8527ae68e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4456-Filialreservierung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
af22b3c0-5c7e-4ab9-8a56-fc6a32624010;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4463-Bereinigung Warengruppenmerkmale;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d6dcbdd5-3cd7-401c-9589-7d81daa40a8a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4475-B2B Onlineauftrit;1;d439e362-ecdf-4d78-8fed-86c7c639b131
3d757977-95ed-402a-846c-c0bcc0e78eda;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4477-KundenTel.;1;d439e362-ecdf-4d78-8fed-86c7c639b131
710fc0be-45e4-41e7-bad5-b191bc4633e1;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4515-Falsche Lieferaussagen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c071e206-187f-4646-8316-13c8a5dd0034;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4530 SAP Kundenmahnlauf gesperrt;1;d439e362-ecdf-4d78-8fed-86c7c639b131
e7d4db47-f033-41b1-aee7-1bbb5d3c732a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4541-VWKZ-Umstellung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
668d5e60-21b2-401e-87f0-2430d8f66189;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4620 Bearbeitung und Bereinigung VFX3;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d90c9fd9-8a9a-4aca-beb9-840da72e2771;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4623-Logistik Mengengerüst;1;d439e362-ecdf-4d78-8fed-86c7c639b131
2404eb7b-b2b7-4ee6-b9ea-a1173a62dd18;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4634 WERE Verrechnungskonten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
47357150-0684-4d17-811e-5060986a9ca4;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4648-Markennamen MULI;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ed8c9e61-60da-4b7c-b89c-88e7dcab8438;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4663 tägl. Kundenkontenausgleich;1;d439e362-ecdf-4d78-8fed-86c7c639b131
257d692c-dc9f-4767-94bb-d0792adc466e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4676-Abrechnugn Kommi. Retouren;1;d439e362-ecdf-4d78-8fed-86c7c639b131
1f48efa4-d084-4d6f-a9a1-17c1adb47f46;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4718-Fehlende RG Kundenkonto trotz Lieferantenrechnung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
bc2cb02a-11bf-49f2-9931-115642521dc9;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4741-Kreditlimit;1;d439e362-ecdf-4d78-8fed-86c7c639b131
86728428-2479-45a5-b843-10914a673293;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4802-Benachrichtigung Reklamationsware;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d5fd43bd-44c7-498e-ba91-88a057d8ee77;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4825 Überschrittene Liefertermine und geänderte VTL-Stati;1;d439e362-ecdf-4d78-8fed-86c7c639b131
85138604-32b2-4649-b090-798853111100;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4836-Bestandsqualifikation  Rhenus;1;d439e362-ecdf-4d78-8fed-86c7c639b131
a4845200-5fb9-453c-8875-38acf4ecb2ed;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4840 - Materialstamm und Infosätze 184605;1;d439e362-ecdf-4d78-8fed-86c7c639b131
af061138-2742-4a0f-b070-77e313ab9380;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4910 USerExits V1;1;d439e362-ecdf-4d78-8fed-86c7c639b131
a51bc515-b062-47cb-afff-5ec6e3136c80;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4941-Transport kosten Problem in Frankreich;1;d439e362-ecdf-4d78-8fed-86c7c639b131
fa934d60-393a-4db8-9c32-5ca967521ec5;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4941-Transportkosten FR;1;d439e362-ecdf-4d78-8fed-86c7c639b131
7e898c43-ce0e-45e1-a44b-22fcd783a0f5;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4962-Kundenrückstände zu GRobWE;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c148a9aa-5b7a-409e-86de-a7fae10e5e30;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4971-Neuer Buchungskreis Verwaltungsgesellschaft;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ccc60295-37af-42e2-9b36-eda40d7a0f63;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#4976 - Neue Stammdaten-Felder in der Auswertung SQ00;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c006589d-824b-4fda-8201-71c5937236c3;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5000 Anpassung Preiseinspielung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
918d2f0e-d8d4-4d5d-82be-7700efa3c595;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5012-EWB Sperre 14 Tage gültig;1;d439e362-ecdf-4d78-8fed-86c7c639b131
141bc05e-bec5-4452-afc3-de47aaf2ce5f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5015 Textilartikel für Betrieb 1000;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ec37c28a-85e7-4cdc-8e6e-e4950d28f60a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5108-Text EXTERN Kundenstamm;1;d439e362-ecdf-4d78-8fed-86c7c639b131
4f41d9f1-9a88-40aa-903a-07370efc4221;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;"#5167	-Konditionen Großhandel";1;d439e362-ecdf-4d78-8fed-86c7c639b131
b2eb4727-5c2d-436b-bc7e-c44c587726c0;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5178 Anpassung der Schnittstelle für Ratepay/Frankonia;1;d439e362-ecdf-4d78-8fed-86c7c639b131
67dd5130-dfa2-4a9e-8002-23562590db8a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5231-Buchungsübersicht auf Testing wieder aktivieren;1;d439e362-ecdf-4d78-8fed-86c7c639b131
de5a50eb-ae6c-4d9f-9cb9-e74b020f11a0;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5282-Endlieferkennzeichen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
5ba55db0-7efd-4cfc-82aa-4fe4098bcf18;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5313 Anzeigen von Bedingungen für Grob-WE;1;d439e362-ecdf-4d78-8fed-86c7c639b131
82a53fb6-2d73-4502-bd46-80beafec356f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5336 Konsignations Bestandsreports;1;d439e362-ecdf-4d78-8fed-86c7c639b131
8fac0728-1582-41fd-a673-4d564a0b4469;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5346 Bild- & Textdatenbank;1;d439e362-ecdf-4d78-8fed-86c7c639b131
63981fa3-9db7-43a5-a5fd-543227b14fa4;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5368 Sperrlogik von Kundenaufträgen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
3ddd4a6b-05af-4ee2-a05c-94f5b50d7b82;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5388-WK Transitbestand überschritten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
81779153-f112-40ee-be3e-559a81493bb0;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5397 falsche Lieferadresse;1;d439e362-ecdf-4d78-8fed-86c7c639b131
8d5db6e2-9012-4b0a-870e-bf1fa2181f91;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5406-Einteilungstypen und Kundenaufträgen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d18f74c4-d505-406f-ad7b-d413a6ffc372;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5407-Redesign Popupa Appl. V1;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ab76b3e8-6fa1-4677-850d-d64802d14ade;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5413-Datenablage Gefahrdatenblätter;1;d439e362-ecdf-4d78-8fed-86c7c639b131
fa9495d1-9e77-44d9-ab69-2b5087a01a1b;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5413-Gefahrstammblätter;1;d439e362-ecdf-4d78-8fed-86c7c639b131
50ee1ef0-9989-424e-b683-7aad7777b5f4;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5419 Defekte Schnittstelle Q01;1;d439e362-ecdf-4d78-8fed-86c7c639b131
e1633f7e-77ab-40cf-bac2-c6cabddf79ca;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5441  Postalische Prüfung Webshop;1;d439e362-ecdf-4d78-8fed-86c7c639b131
95d39ba1-6e5e-4fd8-bb1d-fd31360aa2da;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5485-Lieferlauf für Würzburg;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d8c178dc-b18b-4c21-b6f9-d349bbf7299a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5494 Adressprüfung Shop;1;d439e362-ecdf-4d78-8fed-86c7c639b131
130af7ee-42cd-4cba-a682-1e494651be9d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5514 Falsche Einteilung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
00d1f26c-23b8-4aed-a9e2-7fa3ed37dc3c;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5543-Vorschalttransaktionen Filialprozesse;1;d439e362-ecdf-4d78-8fed-86c7c639b131
884d81b0-9b41-4b39-bcdd-4e3f4996be08;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5556 Planlieferzeiten und Liefertermine;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ba15c9ef-1d2f-4b8c-bdeb-d9a0a955e747;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5587-Automatische Filialversandprüfung im Neuterminierer;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b61e36b3-23f9-4475-bb60-98c04a04bed3;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5591-Änderung Status Kundeneinzelbestellung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
9711f06b-f9dd-4f22-a877-5d61f2cc28cf;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5627-Differenzen BW - TD;1;d439e362-ecdf-4d78-8fed-86c7c639b131
dbaa6a9e-3767-4b7f-b46a-d64e69c7c45e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5640-Übermittlung Stammdatendatei;1;d439e362-ecdf-4d78-8fed-86c7c639b131
cd539e79-b6b1-4031-8175-b114c8d9a0e7;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5659-Umstellung Inventory Report Konsignation;1;d439e362-ecdf-4d78-8fed-86c7c639b131
fe1df541-b38b-4123-8d30-9a3d82688b79;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5662-Stammdatenermittlung Gefahrgut für Hermes;1;d439e362-ecdf-4d78-8fed-86c7c639b131
59741cbd-11bc-4d5e-a341-81300b7f0212;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5673-Automatisches Abschließen CS;1;d439e362-ecdf-4d78-8fed-86c7c639b131
f4ff9ab5-9de1-47a2-ba70-732240c843f0;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5678-Kontrollausdruck Inventory Report;1;d439e362-ecdf-4d78-8fed-86c7c639b131
4c0f8c59-613e-46d4-bdbd-8d6f01a3461c;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5683-Steuertabelle für Erwerbsberechtigung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
0d361beb-ebd4-4669-9d9f-0df57e2e422f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5724-Erweiterung Gefahrstof-Funktione (EHS);1;d439e362-ecdf-4d78-8fed-86c7c639b131
4064f91a-50a2-4ca3-8f9b-1ee68ba9447d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5730-Änderungen Zahlungsbedingungen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
3fe35b78-7375-4483-8757-03730461e9c0;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5738 Korrektur Mahnlauf 19.07.16;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ca26519b-2662-474b-ab67-883cc1b64986;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5740-Nachtr. Umwandlung in Eigenfinanzierung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
f13c50fb-9241-40b0-a284-3b7b09b8ef3a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5762 Erfassung SEPA-Lastschrift automatisieren;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b59a4cd6-e57f-4f05-b842-186346380e96;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5768-Kreditkarten-Rücklastschriften;1;d439e362-ecdf-4d78-8fed-86c7c639b131
564f8442-ad27-4b64-8019-3668cdfada0e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5771-Konzept und Customizing SEPA-Rücklastschriften;1;d439e362-ecdf-4d78-8fed-86c7c639b131
e225d891-b0c2-4c51-afd6-807da7647512;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5780 Erweiterung Auswertung Netto-Explosivstoffmasse;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ec90f5e4-fd75-4f21-97c5-b433c6f4e41f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;"#5781 Mahngebühren bei ""letzter Mahnung""";1;d439e362-ecdf-4d78-8fed-86c7c639b131
bb06b4e9-0e51-4e79-aab9-53bda3149e5e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5786 Anpassung Versand LI-Batterien;1;d439e362-ecdf-4d78-8fed-86c7c639b131
a5ce5d7b-ad8a-400d-a2e5-7a967e38be5b;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5822–INT in Kundenstammsatz;1;d439e362-ecdf-4d78-8fed-86c7c639b131
07181ef5-cd94-4cd1-a133-bae186bba3bd;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5823-auto. Rechnungskürzung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b6139bc3-ae3a-40a8-aac8-6c57c63e99ae;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5827-Batterieverordnung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
157eee4c-7ee5-4db5-b986-c45cd65cf6b7;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5839-Ansicht Transaktion VKM1 anpassen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
31e18ebf-179d-4f27-9f0b-fcc1c5de7306;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5870-Ausgleiche auf Sachkontenebene unerklärlich;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b2e0e1d7-c08d-4e40-9e3a-9cdac0b0453f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5875-Kreditkartenprüfung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
9d0134ff-6592-475b-8c45-081a99253fce;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5911-WE nicht möglich;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c9320104-591b-48ce-a25c-c184466051a4;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5924-LQ-Versand;1;d439e362-ecdf-4d78-8fed-86c7c639b131
048f93a3-8201-4a58-bd9e-5bf44045c861;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5925-DOSS Model Integration;1;d439e362-ecdf-4d78-8fed-86c7c639b131
1035e4c1-78b7-4a68-960a-593dbba29696;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5927-Ablösung HPM & ShopMan;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ef4fc041-e366-48c2-bff5-ac95146c4d4c;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5942 - Fehler bei Bew.Art 301;1;d439e362-ecdf-4d78-8fed-86c7c639b131
dffb4e08-fa2b-4e55-b5ab-8a3b033241cd;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5947 Klärung und Umsetzung Sperrtabelle ext. Gutscheincodes;1;d439e362-ecdf-4d78-8fed-86c7c639b131
755c9044-665f-4d3d-90bf-f845f91e5e60;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5949: Umbuchung R an FREI funktioniert nicht;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b076e280-95d7-498d-8b58-b90f55bd718e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5982 HRWorks Archivierung Belege;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ab4651a2-fc32-4723-a0a6-ca3c1e27a281;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5984-Schnittstelle Kundensuche;1;d439e362-ecdf-4d78-8fed-86c7c639b131
bef563d4-9aca-4a26-bd4b-985e154a74bf;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5987-SAP P-System Berechtigungen fehlen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d5ab441e-b3d0-4423-8911-2c9c0510f8a6;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#5991 offene Umlagerungen für Frankreich (Nachschub);1;d439e362-ecdf-4d78-8fed-86c7c639b131
6ae5aacd-d91b-421a-b235-037449cdb244;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6010-Fehlender Vorname und Nachname im TD;1;d439e362-ecdf-4d78-8fed-86c7c639b131
6c341816-0f61-4789-bac4-af47ea8fa74d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6016 Abweichende Lieferadresse erfordert erneut Jagdschein;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ab03212f-898c-4b76-b807-ea44d252cb48;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6030: SQ00 - Query Felder ergänzen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b543d090-66a0-4dc0-ab59-0dc8dd2c2c7f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6059-Auftragssschnellerfassung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
51b9e2a1-7d03-421b-a910-7b7f0f73b7eb;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6063-Offene Kundenaufträge bei Buchung von Auctronia;1;d439e362-ecdf-4d78-8fed-86c7c639b131
12d80d2f-6246-45b9-bacc-d75a46bd653f;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6065 Fehler bei Eingabe Lieferanschrift USA;1;d439e362-ecdf-4d78-8fed-86c7c639b131
2afaca60-3ba3-4e70-8b8e-583b82b4d135;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6072 Vertriebsweg Erweiterung Auctronia auch an 01 und 05;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ba8e604e-ed65-4833-95c7-9de11d502a6e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6087-Fehler bei Bestellanlage und Zahlungsbedingung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
716bea48-c35b-48f2-a449-1815d927de0b;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6090-Versandbestätigung bei Aufträgen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d70dd718-8bef-4abe-95c4-4e49b4eca550;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6113 Reklamationscockpit Outletbuchung Konten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
542ff56d-c995-43fd-a099-92c215042cf4;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6118–Auswertung Garantiereparaturkosten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c65a7903-e121-4d94-ae9f-91355e8c05bb;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6126-Reminder für INV-Themen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b685d9c9-d756-414e-881a-35b723444a74;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6132-Artikelnummernsperre für Umlagerungen Frankreich;1;d439e362-ecdf-4d78-8fed-86c7c639b131
54a7610b-8674-4ce0-9aa9-9eec74b9e507;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6149-ANpassungen Cockpit;1;d439e362-ecdf-4d78-8fed-86c7c639b131
ea598067-d5a1-425e-86bd-6e1399cf761e;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6164 Retourencockpit Gutschriftkonditionen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
09b43cbb-6c19-4b00-81f6-ce6628239f1d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6165 Erweiterte Anzeige im SAP Phone;1;d439e362-ecdf-4d78-8fed-86c7c639b131
364626dd-849b-409d-b61d-931db26859ae;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6167 Anpassung Transaktion ZSD_050;1;d439e362-ecdf-4d78-8fed-86c7c639b131
b1f80fc9-d156-4961-9363-161eeeb4edeb;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6168 Schnittstelle zum Onlineshop für montierte Waffen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
bca41541-8266-4bd3-ba61-e60bccb881cb;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6180-ZSD_003: Anlage von Portofrei-Aktionen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
9fb73f50-e734-4f7c-b178-9d024212a7dc;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6196 Auctronia - Händlerregistrierung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
cfaddb81-2841-440e-8b1c-6b8e583e0689;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6201 Zahlungsanweisung bei NN-Sendungen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
1228a82c-87c7-40eb-a155-99ed819100ce;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6203 fehlende WA-Buchung;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c23d1ee0-1634-4716-b796-47d5116f693b;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6205 Fehler Ratepay Versandkosten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
a21cfeb1-2554-460d-8e96-f40612e8595c;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6207-EWB Logik bei Auctronia Aufträgen;1;d439e362-ecdf-4d78-8fed-86c7c639b131
36487840-8280-4c37-9418-c6732e96c463;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6216–Mindestanforderung Gutscheincode;1;d439e362-ecdf-4d78-8fed-86c7c639b131
103a700e-28a9-46ff-997a-ba36c654634a;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6228-falscher Steuersatz bei Gutschriften;1;d439e362-ecdf-4d78-8fed-86c7c639b131
f06da82a-9d7b-4a88-83c7-029170980727;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;"#6240 Excel-Liste mit Kundennummern ""matchen""";1;d439e362-ecdf-4d78-8fed-86c7c639b131
33a5651f-00c3-4fe0-b18b-3ccc018c452d;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6248-SAP QM Aktualisierung MatZuOrd;1;d439e362-ecdf-4d78-8fed-86c7c639b131
d9506d38-9c5c-4196-af80-256276872582;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6252-Prüfung der Buchhaltungsdaten;1;d439e362-ecdf-4d78-8fed-86c7c639b131
c1071b9f-cd35-493f-9d7b-ad2a12b80bd7;c5f3a702-0cc1-4fc4-83ad-10c1236a0e02;#6264-Stornierung des Beleges 711200;1;d439e362-ecdf-4d78-8fed-86c7c639b131
